"","gender","publisher","year","et_1","n"
"1890","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2010,"IndianSubContinent",3
"1891","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2010,"Muslim",2
"1892","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2011,"GreaterEastAsian",7
"1893","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2011,"IndianSubContinent",6
"1894","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2011,"WestEuropean",2
"1895","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2012,"British",1
"1896","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2012,"GreaterEastAsian",5
"1897","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2012,"IndianSubContinent",5
"1898","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2013,"GreaterEastAsian",5
"1899","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2013,"IndianSubContinent",9
"1900","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2013,"Muslim",1
"1901","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2014,"GreaterEastAsian",5
"1902","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2014,"IndianSubContinent",6
"1903","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2014,"Jewish",1
"1904","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2015,"GreaterEastAsian",13
"1905","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2015,"IndianSubContinent",5
"1906","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2015,"Jewish",2
"1907","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2015,"WestEuropean",1
"1908","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"British",2
"1909","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"GreaterEastAsian",16
"1910","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"IndianSubContinent",14
"1911","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"Jewish",5
"1912","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"Muslim",5
"1913","Não Informado","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik",2016,"WestEuropean",5
"1914","Não Informado","SIAM",2010,"British",3
"1915","Não Informado","SIAM",2010,"GreaterEastAsian",5
"1916","Não Informado","SIAM",2010,"IndianSubContinent",4
"1917","Não Informado","SIAM",2010,"Jewish",1
"1918","Não Informado","SIAM",2010,"Muslim",2
"1919","Não Informado","SIAM",2010,"WestEuropean",1
"1920","Não Informado","SIAM",2011,"GreaterEastAsian",4
"1921","Não Informado","SIAM",2011,"IndianSubContinent",2
"1922","Não Informado","SIAM",2011,"Jewish",3
"1923","Não Informado","SIAM",2011,"WestEuropean",1
"1924","Não Informado","SIAM",2012,"GreaterEastAsian",7
"1925","Não Informado","SIAM",2012,"IndianSubContinent",5
"1926","Não Informado","SIAM",2013,"GreaterEastAsian",14
"1927","Não Informado","SIAM",2013,"Jewish",2
"1928","Não Informado","SIAM",2013,"Muslim",1
"1929","Não Informado","SIAM",2013,"WestEuropean",1
"1930","Não Informado","SIAM",2014,"British",1
"1931","Não Informado","SIAM",2014,"GreaterEastAsian",9
"1932","Não Informado","SIAM",2014,"IndianSubContinent",1
"1933","Não Informado","SIAM",2014,"Jewish",1
"1934","Não Informado","SIAM",2014,"Muslim",1
"1935","Não Informado","SIAM",2015,"GreaterEastAsian",15
"1936","Não Informado","SIAM",2015,"IndianSubContinent",5
"1937","Não Informado","SIAM",2015,"Jewish",1
"1938","Não Informado","SIAM",2015,"Muslim",1
"1939","Não Informado","SIAM",2016,"EastEuropean",1
"1940","Não Informado","SIAM",2016,"GreaterEastAsian",7
"1941","Não Informado","SIAM",2016,"IndianSubContinent",1
"1942","Não Informado","SIAM",2016,"Jewish",1
"1943","Não Informado","SIAM",2016,"WestEuropean",3
"1944","Não Informado","Springer",2010,"Africans",3
"1945","Não Informado","Springer",2010,"British",3
"1946","Não Informado","Springer",2010,"EastEuropean",3
"1947","Não Informado","Springer",2010,"GreaterEastAsian",124
"1948","Não Informado","Springer",2010,"IndianSubContinent",23
"1949","Não Informado","Springer",2010,"Jewish",6
"1950","Não Informado","Springer",2010,"Muslim",9
"1951","Não Informado","Springer",2010,"WestEuropean",7
"1952","Não Informado","Springer",2011,"Africans",2
"1953","Não Informado","Springer",2011,"British",18
"1954","Não Informado","Springer",2011,"EastEuropean",3
"1955","Não Informado","Springer",2011,"GreaterEastAsian",139
"1956","Não Informado","Springer",2011,"IndianSubContinent",21
"1957","Não Informado","Springer",2011,"Jewish",6
"1958","Não Informado","Springer",2011,"Muslim",5
"1959","Não Informado","Springer",2011,"WestEuropean",13
"1960","Não Informado","Springer",2012,"Africans",7
"1961","Não Informado","Springer",2012,"British",8
"1962","Não Informado","Springer",2012,"GreaterEastAsian",130
"1963","Não Informado","Springer",2012,"IndianSubContinent",18
"1964","Não Informado","Springer",2012,"Jewish",3
"1965","Não Informado","Springer",2012,"Muslim",4
"1966","Não Informado","Springer",2012,"WestEuropean",15
"1967","Não Informado","Springer",2013,"British",11
"1968","Não Informado","Springer",2013,"GreaterEastAsian",105
"1969","Não Informado","Springer",2013,"IndianSubContinent",18
"1970","Não Informado","Springer",2013,"Jewish",6
"1971","Não Informado","Springer",2013,"Muslim",6
"1972","Não Informado","Springer",2013,"WestEuropean",11
"1973","Não Informado","Springer",2014,"Africans",7
"1974","Não Informado","Springer",2014,"British",14
"1975","Não Informado","Springer",2014,"EastEuropean",1
"1976","Não Informado","Springer",2014,"GreaterEastAsian",131
"1977","Não Informado","Springer",2014,"IndianSubContinent",20
"1978","Não Informado","Springer",2014,"Jewish",7
"1979","Não Informado","Springer",2014,"Muslim",6
"1980","Não Informado","Springer",2014,"WestEuropean",12
"1981","Não Informado","Springer",2015,"Africans",4
"1982","Não Informado","Springer",2015,"British",10
"1983","Não Informado","Springer",2015,"GreaterEastAsian",130
"1984","Não Informado","Springer",2015,"IndianSubContinent",21
"1985","Não Informado","Springer",2015,"Jewish",6
"1986","Não Informado","Springer",2015,"Muslim",2
"1987","Não Informado","Springer",2015,"WestEuropean",19
"1988","Não Informado","Springer",2016,"British",2
"1989","Não Informado","Springer",2016,"GreaterEastAsian",91
"1990","Não Informado","Springer",2016,"IndianSubContinent",16
"1991","Não Informado","Springer",2016,"Jewish",1
"1992","Não Informado","Springer",2016,"Muslim",3
"1993","Não Informado","Springer",2016,"WestEuropean",2
"1994","Não Informado","The Association for Computer Linguistics",2010,"Africans",1
"1995","Não Informado","The Association for Computer Linguistics",2010,"EastEuropean",3
"1996","Não Informado","The Association for Computer Linguistics",2010,"GreaterEastAsian",36
"1997","Não Informado","The Association for Computer Linguistics",2010,"IndianSubContinent",4
"1998","Não Informado","The Association for Computer Linguistics",2010,"Muslim",1
"1999","Não Informado","The Association for Computer Linguistics",2010,"WestEuropean",2
"2000","Não Informado","The Association for Computer Linguistics",2011,"Africans",1
"2001","Não Informado","The Association for Computer Linguistics",2011,"British",6
"2002","Não Informado","The Association for Computer Linguistics",2011,"EastEuropean",2
"2003","Não Informado","The Association for Computer Linguistics",2011,"GreaterEastAsian",52
"2004","Não Informado","The Association for Computer Linguistics",2011,"IndianSubContinent",3
"2005","Não Informado","The Association for Computer Linguistics",2011,"Jewish",1
"2006","Não Informado","The Association for Computer Linguistics",2012,"British",3
"2007","Não Informado","The Association for Computer Linguistics",2012,"GreaterEastAsian",62
"2008","Não Informado","The Association for Computer Linguistics",2012,"IndianSubContinent",3
"2009","Não Informado","The Association for Computer Linguistics",2012,"Jewish",1
"2010","Não Informado","The Association for Computer Linguistics",2012,"WestEuropean",3
"2011","Não Informado","The Association for Computer Linguistics",2013,"British",2
"2012","Não Informado","The Association for Computer Linguistics",2013,"EastEuropean",1
"2013","Não Informado","The Association for Computer Linguistics",2013,"GreaterEastAsian",60
"2014","Não Informado","The Association for Computer Linguistics",2013,"IndianSubContinent",6
"2015","Não Informado","The Association for Computer Linguistics",2013,"Muslim",5
"2016","Não Informado","The Association for Computer Linguistics",2013,"WestEuropean",4
"2017","Não Informado","The Association for Computer Linguistics",2014,"British",2
"2018","Não Informado","The Association for Computer Linguistics",2014,"GreaterEastAsian",63
"2019","Não Informado","The Association for Computer Linguistics",2014,"IndianSubContinent",2
"2020","Não Informado","The Association for Computer Linguistics",2014,"Muslim",1
"2021","Não Informado","The Association for Computer Linguistics",2014,"WestEuropean",3
"2022","Não Informado","The Association for Computer Linguistics",2015,"British",8
"2023","Não Informado","The Association for Computer Linguistics",2015,"GreaterEastAsian",71
"2024","Não Informado","The Association for Computer Linguistics",2015,"IndianSubContinent",6
"2025","Não Informado","The Association for Computer Linguistics",2015,"Muslim",1
"2026","Não Informado","The Association for Computer Linguistics",2015,"WestEuropean",3
"2027","Não Informado","The Association for Computer Linguistics",2016,"Africans",1
"2028","Não Informado","The Association for Computer Linguistics",2016,"British",7
"2029","Não Informado","The Association for Computer Linguistics",2016,"EastEuropean",1
"2030","Não Informado","The Association for Computer Linguistics",2016,"GreaterEastAsian",60
"2031","Não Informado","The Association for Computer Linguistics",2016,"IndianSubContinent",7
"2032","Não Informado","The Association for Computer Linguistics",2016,"Jewish",1
"2033","Não Informado","The Association for Computer Linguistics",2016,"WestEuropean",6
"2034","Não Informado","USENIX Association",2010,"Africans",1
"2035","Não Informado","USENIX Association",2010,"British",1
"2036","Não Informado","USENIX Association",2010,"GreaterEastAsian",10
"2037","Não Informado","USENIX Association",2010,"IndianSubContinent",2
"2038","Não Informado","USENIX Association",2010,"Muslim",3
"2039","Não Informado","USENIX Association",2011,"GreaterEastAsian",6
"2040","Não Informado","USENIX Association",2012,"British",1
"2041","Não Informado","USENIX Association",2012,"GreaterEastAsian",15
"2042","Não Informado","USENIX Association",2012,"IndianSubContinent",3
"2043","Não Informado","USENIX Association",2012,"Jewish",2
"2044","Não Informado","USENIX Association",2012,"Muslim",1
"2045","Não Informado","USENIX Association",2013,"GreaterEastAsian",5
"2046","Não Informado","USENIX Association",2013,"IndianSubContinent",2
"2047","Não Informado","USENIX Association",2014,"British",1
"2048","Não Informado","USENIX Association",2014,"GreaterEastAsian",15
"2049","Não Informado","USENIX Association",2014,"IndianSubContinent",6
"2050","Não Informado","USENIX Association",2014,"Muslim",2
"2051","Não Informado","USENIX Association",2014,"WestEuropean",1
"2052","Não Informado","USENIX Association",2015,"GreaterEastAsian",7
"2053","Não Informado","USENIX Association",2015,"IndianSubContinent",2
"2054","Não Informado","USENIX Association",2016,"GreaterEastAsian",9
"2055","Não Informado","USENIX Association",2016,"IndianSubContinent",5
"2056","Não Informado","USENIX Association",2016,"Muslim",1
